osm_id,code,fclass,name,x,y
"247403083","2253",swimming_pool,Labaja,20.821,42.867
"247405509","2204",park,,20.881,42.889
"247408469","2601",bank,BKT,20.870,42.888
"247412482","2252",pitch,,20.870,42.886
"247449339","2301",restaurant,,20.865,42.894
"247451733","2501",supermarket,Staklan,20.866,42.893
"247451813","2501",supermarket,Original,20.866,42.893
"247452285","2305",bar,New Jersey,20.870,42.887
"247452348","2501",supermarket,Center,20.870,42.887
"247452521","2501",supermarket,,20.866,42.893
"247452754","2305",bar,,20.870,42.887
"247452862","2301",restaurant,Tiffany,20.870,42.887
"247452922","2301",restaurant,Kafana,20.866,42.893
"247453870","2303",cafe,,20.870,42.887
"247454524","2520",jeweller,Argjentaria Tini,20.870,42.887
"247454928","2567",travel_agent,Vista Travel,20.870,42.888
"247455136","2303",cafe,caffe,20.871,42.888
"247455987","2305",bar,,20.871,42.887
"247456139","2561",hairdresser,Dy Të Rinjë,20.871,42.887
"247457215","2252",pitch,,20.872,42.894
"247457217","2501",supermarket,Meridian express,20.871,42.888
"247457356","2303",cafe,Kafe Qaj Nazi,20.871,42.887
"247457358","2303",cafe,,20.871,42.887
"247457637","2561",hairdresser,Baki,20.871,42.888
"247586259","2504",mall,Mall of Mitrovica,20.866,42.890
"247601779","2301",restaurant,Ura,20.866,42.891
"247609422","2101",pharmacy,Trepharm,20.867,42.886
"247614122","2501",supermarket,Mini Market Florenti,20.866,42.887
"247636382","2525",mobile_phone_shop,,20.867,42.889
"247647290","2099",public_building,Drejtorija KEK,20.868,42.889
"247648623","2301",restaurant,MISSINI Sweets,20.870,42.888
"247649100","2204",park,,20.867,42.881
"247650887","2205",playground,,20.857,42.886
"247651510","2081",university,Kolegji Fama,20.860,42.886
"247657191","2252",pitch,,20.858,42.886
"247674731","2564",car_wash,Valvoline,20.882,42.889
"247674734","2301",restaurant,Restaurant Verona,20.879,42.888
"247676783","2402",motel,Mitromont,20.878,42.889
"247681533","2251",sports_centre,Fatime Xhaka,20.864,42.889
"247681534","2252",pitch,Fatime Xhaka,20.864,42.888
"247708048","2252",pitch,,20.830,42.289
"248215491","2504",mall,Qendra Tregtare,21.167,42.651
"248445967","2015",graveyard,Varezat e Kqiqit,20.908,42.862
"248475045","2015",graveyard,Varrezat e Martireve ne Meje,20.396,42.377
"248855814","2252",pitch,EuroSport,20.872,42.897
"248979631","2082",school,Nëna Tereze,20.870,42.885
"248995717","2101",pharmacy,Rita Pharm,20.871,42.884
"249026499","2010",prison,Burgu i Mitrovicës,20.864,42.901
"249715412","2404",guesthouse,,20.482,42.780
"249715422","2404",guesthouse,,20.482,42.780
"249715501","2404",guesthouse,,20.482,42.780
"249715561","2404",guesthouse,,20.482,42.780
"249715821","2404",guesthouse,,20.483,42.780
"249716018","2404",guesthouse,,20.483,42.780
"249716162","2723",monument,Kompleksi Memorial „Ibrahim Rugova“,20.485,42.782
"249716224","2501",supermarket,Deni Market,20.485,42.781
"251570503","2305",bar,Tribeca Bar,21.472,42.464
"251571677","2007",library,"Biblioteka Qytetit Fan S. Noli",21.472,42.465
"252249601","2501",supermarket,BAMEX MARKET,20.853,42.880
"252249603","2301",restaurant,Restauran Krapi,20.854,42.881
"252281237","2001",police,Stacioni Policor Orllan,21.338,42.817
"252291184","2252",pitch,Tennis Prishtina,21.170,42.652
"252409026","2402",motel,,21.116,42.678
"252411001","2015",graveyard,,21.028,42.771
"252440537","2253",swimming_pool,,20.835,42.918
"252440539","2252",pitch,Stadiumi  Adem Jashari,20.851,42.882
"252504937","2252",pitch,,20.800,43.096
"252504938","2252",pitch,,20.797,43.097
"252617012","2008",town_hall,Komuna e Lipjanit,21.123,42.520
"252633704","2301",restaurant,Hotel Amazona,21.069,42.733
"252633704","2401",hotel,Hotel Amazona,21.069,42.733
"252633707","2301",restaurant,Shega,21.078,42.727
"253282549","2732",ruins,,20.072,42.568
"253282550","2732",ruins,,20.072,42.568
"253282551","2732",ruins,,20.072,42.568
"253282552","2732",ruins,,20.071,42.569
"255720462","2512",clothes,United Colors of Benetton,21.164,42.664
"255720463","2015",graveyard,Old Jewish Cemetery,21.180,42.664
"255720464","2252",pitch,Fusha e Futbollit,21.178,42.665
"257629409","2110",hospital,KBC Pristina - Interna klinika,21.139,42.593
"257629410","2110",hospital,DZ Gracanica - Hitna pomoc,21.140,42.596
"257629411","2082",school,"OŠ Miladin Mitić",21.142,42.600
"257831753","2082",school,,20.625,42.005
"257831759","2082",school,,20.630,42.044
"257831760","2252",pitch,,20.630,42.043
"257833470","2301",restaurant,,20.626,42.005
"257833472","2301",restaurant,,20.627,42.004
"257834374","2252",pitch,,20.621,42.010
"257834384","2301",restaurant,,20.640,42.051
"259076101","2722",museum,"Shtëpia e Pavarësisë së Kosovës Dr. Ibrahim Rugova",21.158,42.664
"264979010","2501",supermarket,Viva Fresh Store,21.472,42.454
"264979141","2504",mall,"Calabria Interex",21.472,42.456
"264979142","2501",supermarket,ETC,21.472,42.458
"264979236","2204",park,Parku i lagjes,21.470,42.454
"265194676","2015",graveyard,Varrezat e Qytetit,21.467,42.453
"265249799","2005",post_office,Posta dhe Telekomi i Kosovës Vala,20.487,42.782
"266702166","2008",town_hall,Komuna e Prishtinës,21.145,42.657
"267655909","2541",car_dealership,ERBER,20.726,42.219
"272128291","2204",park,,21.185,42.654
"273610279","2015",graveyard,,20.303,42.658
"273648011","2204",park,Parku i Paqës Dr. Ibrahim Rugova,20.288,42.658
"273648411","2204",park,Parku Diaspora Shqiptare,20.289,42.658
"273650198","2204",park,,20.290,42.659
"273699651","2015",graveyard,Varrezat e Qytetit,20.295,42.638
"273699727","2015",graveyard,Varrezat e te krishtereve,20.292,42.643
"273700610","2204",park,Parku i vogël i qytetit,20.290,42.661
"273700685","2204",park,,20.288,42.662
"274357945","2201",theatre,Istref Begolli,20.287,42.658
"274362798","2008",town_hall,Komuna e Pejës,20.289,42.658
"274364244","2110",hospital,Qendra Kryesore e Mjeksisë Familiare,20.287,42.661
"275466162","2722",museum,Muzeu Etnografik,20.431,42.379
"276831447","2082",school,Sh.f Lidhja e Prizrenit,20.285,42.659
"277660289","2082",school,Harun Beka,20.833,42.880
"278019606","2110",hospital,,20.833,42.880
"281464437","2204",park,Parku i Spitalit,21.166,42.645
"281597843","2110",hospital,Qendra Klinike Universitare e Kosovës (QKUK),21.162,42.644
"281827226","2204",park,,21.178,42.666
"281958008","2504",mall,AF Mall,21.113,42.642
"282040206","2302",fast_food,Corner,21.178,42.666
"282040212","2252",pitch,,21.187,42.667
"282069665","2305",bar,Mamounia Shisha Bar,21.159,42.664
"283107377","2901",toilet,,21.193,42.599
"283107384","2521",gift_shop,Monastery and souvenir shop,21.193,42.598
"283112479","2301",restaurant,Soma Slow Food,21.218,42.669
"283118120","2252",pitch,,21.203,42.674
"285558310","2401",hotel,"Hotel Abi",20.732,42.215
"285558312","2001",police,,20.732,42.215
"285558335","2301",restaurant,Villa 100,20.731,42.215
"285559490","2251",sports_centre,"Qendra Sportive Sezai Surroi",20.746,42.218
"288032791","2252",pitch,Basketball Court,21.177,42.664
"288303540","2253",swimming_pool,,20.507,42.788
"288303634","2253",swimming_pool,,20.507,42.788
"288303635","2253",swimming_pool,,20.507,42.788
"288303636","2301",restaurant,,20.507,42.787
"288303641","2303",cafe,,20.507,42.788
"289379528","2015",graveyard,,21.196,42.596
"290359067","2082",school,Don Bosco,21.476,42.468
"295100946","2505",department_store,MiniMax / Maxi Market,21.141,42.661
"295664572","2252",pitch,,20.666,42.709
"298552139","2082",school,"Shkolla Fillore Nesimi Elshani",20.642,42.338
"298553404","2082",school,"Shkolla Fillore Bajram Curri",20.637,42.317
"298557436","2015",graveyard,Varrezat,20.642,42.335
"298558602","2082",school,Shkolla Fillore Heronjët e Kosovës,20.662,42.355
"298668899","2082",school,"Shkolla Fillore Faik Konica",20.626,42.334
"298669118","2015",graveyard,,20.627,42.337
"298673179","2082",school,,20.671,42.291
"298770967","2082",school,"Gjimnazi Ukshin Hoti",20.637,42.323
"298775593","2082",school,,20.536,42.384
"298780983","2031",recycling_glass,Deponia e mbeturinave,20.700,42.256
"298783905","2082",school,,20.714,42.232
"298783906","2252",pitch,Fusha Sportive Getoari,20.727,42.212
"298783907","2081",university,Universiteti i Prizrenit,20.726,42.206
"298783908","2252",pitch,"Stadiumi i futbollit Përparim Thaqi",20.729,42.207
"298783909","2252",pitch,,20.730,42.206
"298832677","2084",college,ALG Loyola - Gymnasium,20.735,42.250
"298832678","2252",pitch,,20.760,42.237
"300185230","2252",pitch,,20.677,42.269
"300831754","2204",park,Parku Xheva dhe Fehmi Lladrovci,20.865,42.876
"301110152","2201",theatre,,20.867,42.881
"302247081","2015",graveyard,Varret e Sherif & Hamit Tërstenës,20.963,42.913
"302247341","2015",graveyard,,20.968,42.919
"302437740","2504",mall,Viva Fresh Store,20.794,42.747
"302438167","2256",stadium,"Stadiumi Bajram Aliu",20.795,42.747
"302881858","2401",hotel,Hotel Trepça,20.881,42.887
"303382353","2001",police,,20.874,42.891
"303383741","2301",restaurant,Restaurant Trepça,20.881,42.886
"303384295","2204",park,Trepca,20.880,42.888
"303386309","2204",park,,20.866,42.889
"303387016","2204",park,Trepça,20.882,42.887
"303387107","2204",park,,20.881,42.886
"303387111","2204",park,Trepça,20.882,42.887
"303387163","2204",park,QMP,20.882,42.887
"303387602","2204",park,QMP,20.882,42.887
"303604835","2082",school,Shkolla e Mazhiqit,20.948,42.931
"303606677","2252",pitch,,20.948,42.931
"304773970","2204",park,,20.865,42.878
"304776597","2082",school,Sh. F. Abdulah Shabani,20.864,42.882
"306110188","2301",restaurant,,21.074,42.730
"309405713","2002",fire_station,Brigada Zjarefikese,20.854,42.880
"309736252","2504",mall,Super Viva,21.167,42.383
"311309882","2015",graveyard,,21.533,42.302
"312920674","2301",restaurant,Pizzeria Forma,21.158,42.373
"314015631","2952",water_tower,,20.875,42.895
"314343209","2008",town_hall,Opština Gračanica,21.192,42.602
"314343210","2110",hospital,Hitna pomoć,21.192,42.602
"314343212","2005",post_office,Pošta Kosova,21.192,42.602
"314343214","2110",hospital,Spitali,21.188,42.601
"314343216","2082",school,,21.121,42.599
"314343217","2110",hospital,D.Z. Preoce-Gračanica,21.121,42.599
"314343218","2082",school,,21.121,42.598
"314425100","2082",school,Skolsko dvoriste,21.075,42.568
"314426154","2301",restaurant,Tropicana,21.148,42.594
"314426155","2301",restaurant,Tropicana,21.148,42.594
"314426806","2256",stadium,,21.121,42.599
"314786884","2511",convenience,Supermarket ArdiJ,20.277,42.476
"314798788","2504",mall,Shop Supermarket,20.276,42.475
"314799112","2601",bank,ProCredit Bank Kosova,20.277,42.475
"314805505","2502",bakery,,20.278,42.476
"314805553","2601",bank,Banka Ekonomike,20.278,42.476
"314807672","2001",police,Stacioni Policor,20.276,42.476
"314931918","2110",hospital,,20.275,42.474
"314934882","2082",school,Shkolla Edmond Hoxha,20.277,42.479
"314938937","2204",park,Parku i Qytetit,20.276,42.472
"315050674","2015",graveyard,Varrezat e Lagjes Berishë,20.282,42.471
"315131947","2253",swimming_pool,,20.275,42.468
"315136902","2253",swimming_pool,,20.274,42.470
"315187506","2015",graveyard,,20.297,42.478
"315187631","2015",graveyard,,20.298,42.479
"315187704","2015",graveyard,,20.297,42.479
"315224266","2252",pitch,,20.291,42.474
"11645275","2733",archaeological,Municipium Dardanorum,20.809,43.052
"11645275","2721",attraction,Municipium Dardanorum,20.809,43.052
"316090544","2733",archaeological,Kalaja “Hisari i Kastërcit”,20.784,42.413
"316090552","2732",ruins,,20.784,42.413
"326448346","2301",restaurant,,20.577,42.524
"329427952","2504",mall,Elkos,20.312,42.654
"331375785","2204",park,Parku Arbëria,21.151,42.669
"331376919","2011",embassy,Ambasada e Francës,21.154,42.669
"332506538","2082",school,"Sh.F.M.U Shtjefën Gjeçovi",21.248,42.571
"334470648","2129",veterinary,Strehimorja e qenve endacakë,20.647,42.331
"334834660","2543",doityourself,Hobi Store,21.145,42.658
"334834695","2011",embassy,Ambasada Austriake,21.150,42.661
"335386132","2302",fast_food,Rezidenca,21.118,42.528
"335386144","2251",sports_centre,Old trafford Lipjan,21.113,42.519
"335389903","2501",supermarket,ETC Lipjan,21.114,42.514
"335510874","2204",park,,21.055,42.574
"335665939","2511",convenience,,20.637,42.318
"335668214","2252",pitch,,20.642,42.338
"335669104","2012",community_centre,Shtëpia e kulturës,20.634,42.320
"335669358","2252",pitch,,20.636,42.323
"335670163","2252",pitch,,20.671,42.291
"335713674","2252",pitch,,20.662,42.355
"335718786","2082",school,"Shkolla Fillore Abdyl Frashëri ",20.729,42.220
"335718788","2082",school,"Shkolla Fillore Emin Duraku",20.730,42.212
"335718790","2082",school,"Gjimnazi Gjon Buzuku",20.732,42.207
"335728207","2302",fast_food,,20.727,42.208
"335728208","2252",pitch,,20.727,42.207
"335728209","2252",pitch,,20.727,42.207
"335728210","2252",pitch,,20.727,42.208
"335729788","2082",school,"Shkolla Fillore Fadil Hisari",20.728,42.202
"335730478","2528",greengrocer,Tregu i gjelbër,20.733,42.216
"335730479","2001",police,Stacioni Policor,20.733,42.215
"335735339","2251",sports_centre,,20.798,42.298
"335735340","2541",car_dealership,Volkswagen,20.773,42.255
"335735341","2501",supermarket,A&N Center,20.774,42.256
"335736271","2501",supermarket,Market Laja,20.681,42.256
"335896734","2252",pitch,,20.711,41.966
"335945450","2501",supermarket,ETC - Elkos,20.642,42.396
"336049094","2256",stadium,Stadioni Shkolles,20.350,42.487
"337794025","2082",school,,21.032,42.436
"340313957","2723",monument,Lapidari i dëshmorëve të Pashtrikut,20.578,42.223
"341297793","2501",supermarket,Viva Fresh Store,21.152,42.630
"341301481","2504",mall,Grand Store,21.148,42.627
"341302376","2541",car_dealership,Auto Salloni Alberti,21.140,42.613
"341302612","2541",car_dealership,Auto Sherreti,21.138,42.611
"341303186","2401",hotel,Emerald Hotel,21.131,42.604
"341304380","2252",pitch,,21.130,42.604
"341630433","2256",stadium,,20.729,42.207
"343921470","2001",police,Stacioni Policor,20.832,42.362
"343921858","2252",pitch,,20.822,42.353
"346078694","2082",school,,20.762,42.356
"348282170","2101",pharmacy,,21.174,42.656
"348428474","2303",cafe,Mondo,21.172,42.653
"348428492","2502",bakery,EMA,21.172,42.653
"348440606","2014",arts_centre,Kooperativa Kreative e Kosovës,21.171,42.655
"348583109","2301",restaurant,Taverna Greke,21.166,42.655
"348583247","2303",cafe,Sonder,21.166,42.655
"348799089","2303",cafe,Caffe + S,21.167,42.655
"349829947","2081",university,Riinvest,21.158,42.666
"350553696","2204",park,Burimi i Drinit të Bardhë,20.307,42.738
"350553696","2721",attraction,Burimi i Drinit të Bardhë,20.307,42.738
"353600054","2301",restaurant,Oxygen,20.422,42.381
"353600057","2303",cafe,Illyricum,20.421,42.380
"353600059","2202",nightclub,Index,20.422,42.380
"353600061","2202",nightclub,F-bar,20.422,42.380
"353929936","2251",sports_centre,Pishina Jehona,20.587,42.333
"354002189","2401",hotel,Hotel Sharri,20.920,42.180
"354003657","2253",swimming_pool,,21.398,42.372
"354007146","2016",market_place,Tregu,20.718,42.206
"354008022","2253",swimming_pool,,20.796,42.292
"354008023","2253",swimming_pool,,20.796,42.292
"354008024","2252",pitch,,20.796,42.292
"354008518","2253",swimming_pool,Pishina Solid,20.875,42.370
"354008519","2401",hotel,Hotel Solid,20.876,42.371
"354013817","2724",memorial,Varrezat e Jasharve,20.806,42.753
"354013817","2015",graveyard,Varrezat e Jasharve,20.806,42.753
"354013818","2723",monument,Muzeu i Jashareve,20.805,42.753
"354014874","2724",memorial,Kulla e Tahir Mehës,20.824,42.761
"354178331","2253",swimming_pool,,20.542,42.662
"354178332","2253",swimming_pool,Pishina Euro Park,20.542,42.662
"354254174","2251",sports_centre,Pishina Dafina,20.796,42.292
"354258063","2082",school,Shkolla fillore Deshmorët e Greikocit,20.829,42.289
"354258511","2253",swimming_pool,,20.872,42.295
"354258819","2082",school,Shkolla fillore Edit Durham,20.888,42.296
"354259696","2253",swimming_pool,,20.587,42.333
"354267523","2401",hotel,Hotel Estrada,20.800,42.296
"354269239","2253",swimming_pool,Pishina 1T,20.416,42.458
"354269240","2253",swimming_pool,,20.416,42.457
"354274903","2504",mall,Nertili,20.444,42.378
"354343149","2016",market_place,,20.743,42.481
"354343156","2252",pitch,,20.734,42.473
"354343157","2252",pitch,,20.720,42.456
"354343167","2251",sports_centre,"Palestra Sportive Habib Zogaj",20.728,42.482
"354343187","2015",graveyard,,20.775,42.470
"355161059","2252",pitch,,20.722,42.496
"355161066","2015",graveyard,,20.727,42.535
"355782303","2015",graveyard,,20.688,42.484
"356886761","2015",graveyard,,20.705,42.451
"356886762","2015",graveyard,,20.707,42.451
"358540494","2082",school,Shfmu “Haxhi Hoti”,20.575,42.333
"358540674","2252",pitch,,20.584,42.331
"359511359","2204",park,BONEVET Green Area,20.429,42.380
"360930853","2253",swimming_pool,,21.006,42.597
"360930855","2401",hotel,La Suisse Hotel,21.002,42.597
"361112754","2252",pitch,,21.520,42.509
"362671483","2110",hospital,QMF ÇABRATI Nr. 1,20.422,42.386
"363521394","2253",swimming_pool,Pishina Gold Pool Club,20.726,42.234
"363521395","2253",swimming_pool,,20.726,42.234
"363552289","2253",swimming_pool,Pishina e Gërmisë,21.201,42.674
"364470510","2082",school,"Shkolla e mesme e ulët Mustafa Bakija",20.735,42.207
"364566003","2501",supermarket,Qendra Tregtare QTX,20.561,42.357
"367139016","2204",park,"Parku i Qytetit Karagaç",20.290,42.654
"367623044","2016",market_place,,21.083,42.622
"367623045","2303",cafe,,21.082,42.622
"367623046","2564",car_wash,,21.082,42.622
"367886614","2252",pitch,,20.277,42.479
"368344901","2082",school,"Shkolla e Mesme Xhelal Hajda-Toni",20.650,42.395
"368345776","2082",school,"Shkolla Fillore Isa Boletini",20.652,42.400
"369240155","2016",market_place,Tregu i Gjelbërt,20.431,42.388
"369249915","2402",motel,Niko-S Group,20.439,42.401
